RespondantID,Brand,Cores,RAM,HardDrive,DSize,DQuality,TouchScreen,Rating
290,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
290,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,8
290,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,9
290,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,5
290,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,5
290,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,3
290,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,1
290,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,9
291,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,1
291,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,4
291,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,7
291,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,1
291,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,6
291,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,6
291,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,6
291,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,7
291,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,2
292,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
292,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,8
292,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
292,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
292,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,7
292,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,2
292,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,2
292,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,3
292,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,1
293,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,9
293,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,7
293,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,2
293,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,8
293,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,7
293,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,7
293,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,5
293,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
293,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,8
294,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,3
294,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,5
294,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,1
294,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,3
294,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,5
294,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,6
294,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,2
294,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,4
294,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,4
295,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,6
295,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,5
295,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,3
295,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,4
295,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,4
295,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,7
295,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,3
295,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,1
295,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,6
296,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,4
296,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,7
296,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,2
296,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,6
296,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,6
296,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,2
296,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,4
296,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,8
296,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,8
297,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,8
297,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,6
297,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,9
297,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,4
297,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,4
297,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,1
297,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,9
297,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,9
297,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,1
298,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
298,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,7
298,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,4
298,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,7
298,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,7
298,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,6
298,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,4
298,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,9
298,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,7
299,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,6
299,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,1
299,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,6
299,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,6
299,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,6
299,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,7
299,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,9
299,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,6
299,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,1
300,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,4
300,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,5
300,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,4
300,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,1
300,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,4
300,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,4
300,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,4
300,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,7
300,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,3
301,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
301,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,9
301,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,7
301,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,1
301,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,1
301,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
301,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
301,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,4
301,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,6
302,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,4
302,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,3
302,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,6
302,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,2
302,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,8
302,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
302,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,9
302,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,4
302,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,4
303,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,4
303,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,4
303,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,8
303,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,9
303,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,6
303,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,9
303,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,2
303,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,7
303,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,7
304,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,5
304,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,5
304,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,4
304,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,6
304,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,7
304,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,3
304,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
304,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
304,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,6
305,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,9
305,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,1
305,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,4
305,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,9
305,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,3
305,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,3
305,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,4
305,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,2
305,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,6
306,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,4
306,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,1
306,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,4
306,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
306,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,4
306,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,9
306,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,5
306,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,6
306,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,9
307,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,6
307,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,9
307,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,1
307,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,9
307,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,2
307,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,3
307,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
307,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,3
307,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,1
308,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,1
308,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,4
308,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,9
308,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,9
308,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,8
308,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,9
308,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,4
308,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,5
308,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,3
309,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,6
309,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,8
309,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,8
309,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,4
309,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,7
309,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,7
309,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,8
309,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,3
309,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,6
310,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,7
310,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,9
310,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,6
310,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,2
310,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,1
310,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,2
310,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,8
310,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
310,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,5
311,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,1
311,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,7
311,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,4
311,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,5
311,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,5
311,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,7
311,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,7
311,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,1
311,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,7
312,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,1
312,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,5
312,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,5
312,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,4
312,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,9
312,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,4
312,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,6
312,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,8
312,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,6
313,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,8
313,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,3
313,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,5
313,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,9
313,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,1
313,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,2
313,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,2
313,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,7
313,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,9
314,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,3
314,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,1
314,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,9
314,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,8
314,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,3
314,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,7
314,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,3
314,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,4
314,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,8
315,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,4
315,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,8
315,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,4
315,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,8
315,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,7
315,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,5
315,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,6
315,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,2
315,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,3
316,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,2
316,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,3
316,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,4
316,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,2
316,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,2
316,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,8
316,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,1
316,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,2
316,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,8
317,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,8
317,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,6
317,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,5
317,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,6
317,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
317,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,3
317,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,1
317,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,1
317,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,9
318,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,1
318,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
318,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,2
318,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,7
318,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,7
318,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,6
318,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,1
318,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,5
318,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
319,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,4
319,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,1
319,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,3
319,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
319,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,4
319,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,3
319,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,4
319,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
319,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,4
320,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,4
320,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,9
320,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,9
320,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
320,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,9
320,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,6
320,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,3
320,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,9
320,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,5
321,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,7
321,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,7
321,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
321,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,9
321,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
321,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,4
321,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,6
321,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,1
321,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,5
322,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,7
322,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,5
322,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,8
322,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,8
322,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,6
322,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,3
322,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,9
322,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,5
322,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,4
323,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,5
323,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
323,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,7
323,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,4
323,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,2
323,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
323,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,8
323,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,4
323,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,1
324,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,9
324,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,6
324,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,4
324,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,4
324,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,1
324,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
324,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,1
324,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,2
324,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,8
325,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,3
325,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,2
325,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,3
325,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,8
325,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,7
325,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
325,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,6
325,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,1
325,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,5
326,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,3
326,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,3
326,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,1
326,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,7
326,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,4
326,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
326,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,6
326,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,7
326,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,9
327,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,9
327,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,6
327,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,3
327,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,7
327,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,6
327,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,9
327,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,4
327,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,2
327,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,4
328,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,8
328,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,8
328,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,2
328,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,7
328,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,9
328,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,2
328,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,7
328,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,2
328,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
329,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,2
329,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,2
329,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,7
329,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,8
329,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
329,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
329,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,4
329,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,5
329,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,4
330,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,3
330,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,1
330,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,4
330,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,4
330,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,1
330,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,3
330,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,8
330,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
330,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,4
331,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,6
331,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,6
331,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,4
